SIM1000	GCF_000312685.1_cds_from_genomic.fna.gz	0.09974937788485329
SIM1000	GCF_002012205.1_cds_from_genomic.fna.gz	0.10477339818089962
SIM1000	GCF_000148665.1_cds_from_genomic.fna.gz	0.10088742326540327
SIM1000	GCF_001307175.1_cds_from_genomic.fna.gz	0.0651318556180598
SIM1000	GCF_009930915.1_cds_from_genomic.fna.gz	0.1690025383486461
SIM1000	GCF_000834985.1_cds_from_genomic.fna.gz	0.10567729768554784
SIM1000	GCF_003726095.1_cds_from_genomic.fna.gz	0.04165819518635019
SIM1000	GCF_001887615.1_cds_from_genomic.fna.gz	0.26048350546491295
SIM1000	GCF_003076895.1_cds_from_genomic.fna.gz	0.032474396678766525
SIM1000	GCF_000283755.1_cds_from_genomic.fna.gz	0.020162011686560618
SIM1001	GCF_900520355.1_cds_from_genomic.fna.gz	0.028989418957966827
SIM1001	GCF_002073495.2_cds_from_genomic.fna.gz	0.12567223883741374
SIM1001	GCF_003351465.1_cds_from_genomic.fna.gz	0.027298601789446156
SIM1001	GCF_004355465.1_cds_from_genomic.fna.gz	0.24293551632170365
SIM1001	GCF_000808055.1_cds_from_genomic.fna.gz	0.04583706697876442
SIM1001	GCF_003640605.1_cds_from_genomic.fna.gz	0.13893877491134413
SIM1001	GCF_003181015.1_cds_from_genomic.fna.gz	0.06899725604997847
SIM1001	GCF_002142675.1_cds_from_genomic.fna.gz	0.23344572965120752
SIM1001	GCF_000026265.1_cds_from_genomic.fna.gz	0.01067291701725006
SIM1001	GCF_004803755.1_cds_from_genomic.fna.gz	0.07721247948492513
SIM1002	GCF_002068175.1_cds_from_genomic.fna.gz	0.029821596413638407
SIM1002	GCF_900635105.1_cds_from_genomic.fna.gz	0.08150269773935334
SIM1002	GCF_002764135.1_cds_from_genomic.fna.gz	0.03611593184115925
SIM1002	GCF_000816985.1_cds_from_genomic.fna.gz	0.04189747988566551
SIM1002	GCF_007843715.1_cds_from_genomic.fna.gz	0.060687310039334
SIM1002	GCF_001683415.1_cds_from_genomic.fna.gz	0.37679472823906845
SIM1002	GCF_004328785.1_cds_from_genomic.fna.gz	0.0249831100682031
SIM1002	GCF_000210435.1_cds_from_genomic.fna.gz	0.11162342481704927
SIM1002	GCF_004847585.1_cds_from_genomic.fna.gz	0.11930568096794639
SIM1002	GCF_003957315.1_cds_from_genomic.fna.gz	0.11726803998858235
SIM1003	GCF_900497025.1_cds_from_genomic.fna.gz	0.08759412576626106
SIM1003	GCF_002764055.1_cds_from_genomic.fna.gz	0.10694214300875046
SIM1003	GCF_009731595.1_cds_from_genomic.fna.gz	0.19113974359702982
SIM1003	GCF_001293505.1_cds_from_genomic.fna.gz	0.27313020030031326
SIM1003	GCF_001709275.1_cds_from_genomic.fna.gz	0.018992441575865736
SIM1003	GCF_003660205.1_cds_from_genomic.fna.gz	0.044461980555760276
SIM1003	GCF_003612935.1_cds_from_genomic.fna.gz	0.1419647015449773
SIM1003	GCF_000015065.1_cds_from_genomic.fna.gz	0.018352833209810147
SIM1003	GCF_900637155.1_cds_from_genomic.fna.gz	0.07744284181217764
SIM1003	GCF_001135805.2_cds_from_genomic.fna.gz	0.039978988629054336
SIM1004	GCF_900635715.1_cds_from_genomic.fna.gz	0.16868770567501154
SIM1004	GCF_003945305.1_cds_from_genomic.fna.gz	0.011812222684919282
SIM1004	GCF_002290205.1_cds_from_genomic.fna.gz	0.2250739105363236
SIM1004	GCF_005885935.1_cds_from_genomic.fna.gz	0.03510808439436749
SIM1004	GCF_000011845.1_cds_from_genomic.fna.gz	0.03571685472144165
SIM1004	GCF_900635095.1_cds_from_genomic.fna.gz	0.09841115932326135
SIM1004	GCF_003571445.1_cds_from_genomic.fna.gz	0.09994312497311592
SIM1004	GCF_003313565.1_cds_from_genomic.fna.gz	0.24062482369193716
SIM1004	GCF_000835265.1_cds_from_genomic.fna.gz	0.07751476852025375
SIM1004	GCF_008620055.1_cds_from_genomic.fna.gz	0.007107345479368379
SIM1005	GCF_000010225.1_cds_from_genomic.fna.gz	0.009809916474932274
SIM1005	GCF_900475565.1_cds_from_genomic.fna.gz	0.014375870970845972
SIM1005	GCF_000635955.1_cds_from_genomic.fna.gz	0.0249297322340725
SIM1005	GCF_001952835.1_cds_from_genomic.fna.gz	0.12976015238719155
SIM1005	GCF_001272895.1_cds_from_genomic.fna.gz	0.021874889153332938
SIM1005	GCF_002211825.1_cds_from_genomic.fna.gz	0.040994611454216276
SIM1005	GCF_001885175.1_cds_from_genomic.fna.gz	0.015368815995397859
SIM1005	GCF_000245495.1_cds_from_genomic.fna.gz	0.05057548702422896
SIM1005	GCF_002741535.1_cds_from_genomic.fna.gz	0.007425182485117776
SIM1005	GCF_000168315.3_cds_from_genomic.fna.gz	0.6848853418206639
SIM1006	GCF_009867035.1_cds_from_genomic.fna.gz	0.028716378527319737
SIM1006	GCF_012272755.1_cds_from_genomic.fna.gz	0.07820930655980074
SIM1006	GCF_900129335.1_cds_from_genomic.fna.gz	0.3532815090617684
SIM1006	GCF_000834415.1_cds_from_genomic.fna.gz	0.06324532515452906
SIM1006	GCF_900235815.1_cds_from_genomic.fna.gz	0.0721001296778534
SIM1006	GCF_000494855.1_cds_from_genomic.fna.gz	0.1819151498697352
SIM1006	GCF_009184685.1_cds_from_genomic.fna.gz	0.007874617897286142
SIM1006	GCF_003855535.1_cds_from_genomic.fna.gz	0.0603289373719306
SIM1006	GCF_000833515.1_cds_from_genomic.fna.gz	0.05488966396512516
SIM1006	GCF_002886145.1_cds_from_genomic.fna.gz	0.09943898191465153
SIM1007	GCF_001721225.1_cds_from_genomic.fna.gz	0.019862546979637213
SIM1007	GCF_009834545.1_cds_from_genomic.fna.gz	0.14642781719635808
SIM1007	GCF_001506805.1_cds_from_genomic.fna.gz	0.518425445734245
SIM1007	GCF_012934715.1_cds_from_genomic.fna.gz	0.0060816398602798255
SIM1007	GCF_000474015.1_cds_from_genomic.fna.gz	0.057608588760740216
SIM1007	GCF_001277915.1_cds_from_genomic.fna.gz	0.13479297520370176
SIM1007	GCF_002180195.1_cds_from_genomic.fna.gz	0.01393901530806589
SIM1007	GCF_003203475.1_cds_from_genomic.fna.gz	0.0344376819790652
SIM1007	GCF_000008945.1_cds_from_genomic.fna.gz	0.0464344283777219
SIM1007	GCF_001660525.1_cds_from_genomic.fna.gz	0.02198986060018503
SIM1008	GCF_000020305.1_cds_from_genomic.fna.gz	0.03647036562787283
SIM1008	GCF_000012205.1_cds_from_genomic.fna.gz	0.24575633784618725
